order_id,created_at_utc,channel,amount_cents,status,deleted_at,customer_region
ORD-002167,2025-03-08T23:53:38Z,mobile,88898,cancelled,,CA
ORD-002168,2025-04-19T16:56:12Z,web,76940,active,,CA
ORD-002169,2025-02-09T22:18:44Z,web,21575,active,,US-W
ORD-002170,2025-08-12T18:57:21Z,mobile,54256,active,,US-C
ORD-002171,2025-06-20T18:47:30Z,partner,46631,completed,,CA
ORD-002172,2025-03-06T23:18:45Z,partner,58105,completed,,CA
ORD-002173,2025-05-20T19:38:04Z,web,14836,completed,,US-C
ORD-002174,2025-03-19T16:39:31Z,partner,68975,refunded,,CA
ORD-002175,2025-08-29T15:12:43Z,web,32182,active,,US-C
ORD-002176,2025-05-04T20:46:55Z,partner,57563,cancelled,,US-C
ORD-002177,2025-02-18T17:37:10Z,mobile,71098,refunded,2025-02-20T18:37:10Z,CA
ORD-002178,2025-06-21T18:28:48Z,mobile,66977,active,,US-E
ORD-002179,2025-03-03T16:27:16Z,web,5798,active,,US-E
ORD-002180,2025-10-23T17:10:30Z,mobile,24428,active,,US-W
ORD-002181,2025-01-13T07:25:59Z,web,85804,cancelled,,CA
ORD-002182,2025-11-23T18:10:04Z,partner,74502,active,,US-W
ORD-002183,2025-05-10T16:53:04Z,mobile,52559,cancelled,,US-W
ORD-002184,2025-09-16T20:58:39Z,partner,63115,active,,US-E
ORD-002185,2025-07-13T20:18:09Z,partner,64724,completed,,US-C
ORD-002186,2025-07-22T19:11:55Z,partner,61195,refunded,,CA
ORD-002187,2025-06-22T22:21:46Z,web,15803,completed,,US-W
ORD-002188,2025-01-28T23:44:05Z,mobile,50213,completed,,US-E
ORD-002189,2025-09-02T17:44:04Z,mobile,48701,refunded,,CA
ORD-002190,2025-06-21T15:31:50Z,partner,17060,cancelled,,US-C
ORD-002191,2025-09-12T22:26:56Z,partner,51133,cancelled,,US-E
ORD-002192,2025-05-14T22:56:05Z,mobile,81745,cancelled,,CA
ORD-002193,2025-12-02T21:44:45Z,mobile,26084,refunded,2025-12-04T01:44:45Z,CA
ORD-002194,2025-11-18T23:01:14Z,partner,20785,completed,,US-E
ORD-002195,2025-09-06T14:09:59Z,mobile,49739,refunded,,US-W
ORD-002196,2025-12-11T23:58:52Z,web,3095,cancelled,,US-E
ORD-002197,2025-03-22T17:54:42Z,mobile,43446,cancelled,,CA
ORD-002198,2025-09-06T22:29:33Z,web,23603,active,,US-E
ORD-002199,2025-09-24T17:58:28Z,web,33616,cancelled,,US-C
ORD-002200,2025-03-06T16:03:57Z,partner,38205,active,,US-C
ORD-002201,2025-06-30T20:48:10Z,mobile,71854,completed,,US-E
ORD-002202,2025-09-08T14:38:27Z,partner,30883,cancelled,,US-W
ORD-002203,2025-03-10T14:54:52Z,partner,58553,completed,,US-C
ORD-002204,2025-06-15T16:04:16Z,partner,3933,refunded,,US-E
ORD-002205,2025-04-18T19:47:32Z,mobile,33671,cancelled,,US-E
ORD-002206,2025-08-27T20:53:36Z,partner,52590,active,,US-W
ORD-002207,2025-09-05T15:15:15Z,web,72419,cancelled,,US-E
ORD-002208,2025-09-01T19:37:34Z,partner,16594,active,,US-C
ORD-002209,2025-12-26T21:34:44Z,partner,22088,active,,US-W
ORD-002210,2025-07-18T14:46:57Z,mobile,47422,refunded,,US-W
ORD-002211,2025-02-14T15:01:33Z,partner,18454,completed,,US-W
ORD-002212,2025-06-18T15:38:32Z,web,65404,cancelled,2025-06-24T15:38:32Z,US-E
ORD-002213,2025-05-25T15:37:38Z,partner,9252,active,,CA
ORD-002214,2025-06-30T18:30:02Z,partner,1285,completed,,CA
ORD-002215,2025-07-02T21:19:15Z,partner,15179,completed,,US-C
ORD-002216,2025-03-14T22:01:29Z,mobile,9208,cancelled,,US-C
ORD-002217,2025-04-24T22:31:08Z,mobile,45365,active,,US-E
ORD-002218,2025-03-26T19:09:16Z,mobile,83071,completed,,US-E
ORD-002219,2025-05-22T18:38:05Z,web,79617,active,,US-W
ORD-002220,2025-03-12T22:19:16Z,mobile,42858,completed,2025-03-15T15:19:16Z,CA
ORD-002221,2025-08-22T21:20:09Z,web,30606,active,,US-C
ORD-002222,2025-03-06T20:35:44Z,web,61285,cancelled,,US-W
ORD-002223,2025-01-20T21:37:08Z,partner,39879,completed,,US-E
ORD-002224,2025-06-14T19:04:15Z,web,86060,active,,US-W
ORD-002225,2025-09-30T18:23:08Z,web,66950,cancelled,,US-C
ORD-002226,2025-08-24T15:25:11Z,partner,14269,refunded,,CA
ORD-002227,2025-09-20T15:13:50Z,web,68247,refunded,,CA
ORD-002228,2025-11-24T21:29:35Z,mobile,33273,cancelled,,US-E
ORD-002229,2025-03-08T19:27:03Z,web,87822,active,,CA
ORD-002230,2025-10-09T19:11:03Z,mobile,11552,active,,US-E
ORD-002231,2025-09-09T17:42:39Z,partner,75594,completed,,US-W
ORD-002232,2025-10-23T16:09:19Z,mobile,86474,cancelled,,US-C
ORD-002233,2025-04-18T19:03:37Z,mobile,51718,refunded,,CA
ORD-002234,2025-03-13T17:21:34Z,web,63763,completed,,US-W
ORD-002235,2025-08-15T21:11:44Z,partner,16986,completed,,CA
ORD-002236,2025-02-25T20:17:53Z,partner,50197,refunded,,CA
ORD-002237,2025-05-07T22:02:21Z,mobile,58763,cancelled,,US-E
ORD-002238,2025-11-23T15:49:26Z,partner,32932,refunded,,US-C
ORD-002239,2025-05-21T19:19:37Z,mobile,7997,refunded,,US-E
ORD-002240,2025-06-14T20:39:27Z,partner,78087,refunded,,US-W
ORD-002241,2025-08-16T15:50:27Z,mobile,27834,completed,,US-C
ORD-002242,2025-09-11T15:45:49Z,partner,47369,completed,,US-C
ORD-002243,2025-08-27T20:13:17Z,web,61859,refunded,,US-C
ORD-002244,2025-08-03T18:16:20Z,web,55687,active,,US-E
ORD-002245,2025-10-27T07:02:23Z,web,35214,active,,US-C
ORD-002246,2025-04-02T19:59:42Z,mobile,816,refunded,,CA
ORD-002247,2025-10-10T17:34:56Z,web,44209,completed,,US-E
ORD-002248,2025-06-22T15:21:50Z,partner,51297,completed,,US-E
ORD-002249,2025-03-07T19:44:11Z,partner,51478,active,,US-C
ORD-002250,2025-12-11T21:59:39Z,partner,36642,completed,,CA
ORD-002251,2025-03-18T20:08:24Z,mobile,56634,active,,CA
ORD-002252,2025-03-22T19:42:42Z,web,34735,refunded,,US-C
ORD-002253,2025-08-04T19:15:00Z,mobile,85878,completed,,US-C
ORD-002254,2025-10-29T20:37:54Z,partner,12076,cancelled,,CA
ORD-002255,2025-07-02T17:21:11Z,web,83015,active,,US-E
ORD-002256,2025-03-16T21:27:25Z,partner,23342,cancelled,,US-C
ORD-002257,2025-02-12T21:57:09Z,web,6184,refunded,,US-W
ORD-002258,2025-10-29T15:23:05Z,partner,11881,cancelled,,US-E
ORD-002259,2025-07-17T16:23:54Z,partner,55925,cancelled,2025-07-21T06:23:54Z,US-W
ORD-002260,2025-01-10T22:32:28Z,mobile,68920,active,,US-W
ORD-002261,2025-11-17T23:47:26Z,partner,64098,active,,US-E
ORD-002262,2025-01-23T20:39:05Z,partner,77160,cancelled,,US-E
ORD-002263,2025-09-05T14:17:12Z,mobile,47783,cancelled,,US-C
ORD-002264,2025-02-08T19:25:08Z,web,3600,completed,,CA
ORD-002265,2025-05-03T16:11:21Z,web,45787,cancelled,,US-E
ORD-002266,2025-09-21T16:31:49Z,partner,39985,refunded,,CA
ORD-002267,2025-04-01T16:31:16Z,web,75102,completed,,US-W
ORD-002268,2025-04-29T22:22:21Z,partner,4889,active,,CA
ORD-002269,2025-07-05T22:18:13Z,web,40681,cancelled,,CA
ORD-002270,2025-09-27T21:49:17Z,mobile,52186,active,,CA
ORD-002271,2025-06-12T22:20:33Z,web,84426,active,,US-E
ORD-002272,2025-12-18T18:46:48Z,mobile,81404,refunded,,CA
ORD-002273,2025-07-20T18:39:47Z,web,20356,completed,,US-W
ORD-002274,2025-05-06T21:11:13Z,legacy_pos,1900,cancelled,,US-E
ORD-002275,2025-03-20T18:11:42Z,mobile,72527,cancelled,,US-W
ORD-002276,2025-07-05T20:58:56Z,partner,50281,completed,,US-C
ORD-002277,2025-08-30T19:29:58Z,mobile,19360,completed,,US-E
ORD-002278,2025-09-11T21:20:11Z,web,3993,refunded,,US-W
ORD-002279,2025-09-27T20:58:01Z,partner,53132,active,,US-W
ORD-002280,2025-09-27T18:04:38Z,mobile,80894,refunded,,CA
ORD-002281,2025-07-03T17:24:22Z,mobile,15380,completed,,US-W
ORD-002282,2025-05-06T20:59:14Z,web,15784,cancelled,2025-05-08T12:59:14Z,US-C
ORD-002283,2025-06-24T14:21:42Z,mobile,10203,refunded,,CA
ORD-002284,2025-03-18T18:09:27Z,web,50877,refunded,,CA
ORD-002285,2025-05-12T20:35:57Z,partner,59703,active,,CA
ORD-002286,2025-11-29T21:39:19Z,mobile,75421,completed,,CA
ORD-002287,2025-02-26T00:25:43Z,partner,59382,completed,,US-C
ORD-002288,2025-10-03T21:38:09Z,web,54990,cancelled,,US-W
ORD-002289,2025-03-29T18:50:01Z,web,60039,cancelled,,CA
ORD-002290,2025-02-18T22:58:56Z,partner,62118,completed,,US-C
ORD-002291,2025-12-14T22:50:50Z,mobile,14009,completed,,US-C
ORD-002292,2025-09-30T17:26:43Z,partner,67205,refunded,,US-W
ORD-002293,2025-04-13T15:57:23Z,partner,63382,completed,,US-W
ORD-002294,2025-11-24T18:07:51Z,web,75552,cancelled,,US-E
ORD-002295,2025-10-23T16:14:33Z,partner,64811,active,,US-C
ORD-002296,2025-09-11T17:35:57Z,mobile,58046,refunded,,US-C
ORD-002297,2025-02-12T15:50:59Z,web,72096,active,,CA
ORD-002298,2025-08-30T18:14:05Z,web,62721,completed,,US-C
ORD-002299,2025-10-14T19:01:54Z,web,70348,completed,,CA
ORD-002300,2025-06-28T18:32:31Z,partner,21496,cancelled,,US-W
ORD-002301,2025-10-12T19:01:31Z,web,24306,refunded,,CA
ORD-002302,2025-02-24T15:38:28Z,mobile,29420,refunded,,CA
ORD-002303,2025-11-01T18:26:44Z,mobile,27265,active,,US-C
ORD-002304,2025-10-07T18:41:11Z,web,72669,cancelled,,US-C
ORD-002305,2025-10-28T15:36:08Z,web,34827,cancelled,,US-C
ORD-002306,2025-08-17T18:26:05Z,web,49731,refunded,,CA
ORD-002307,2025-08-29T22:38:33Z,partner,88107,cancelled,,US-W
ORD-002308,2025-06-22T15:34:15Z,mobile,39861,cancelled,,US-W
ORD-002309,2025-05-07T17:18:18Z,web,86832,cancelled,,US-C
ORD-002310,2025-02-21T17:15:57Z,partner,29023,completed,,CA
ORD-002311,2025-10-06T15:11:14Z,mobile,79252,completed,,US-E
ORD-002312,2025-10-09T15:42:34Z,partner,47527,cancelled,,CA
ORD-002313,2025-07-20T17:49:02Z,partner,20708,cancelled,,US-C
ORD-002314,2025-03-11T22:35:59Z,legacy_pos,51800,active,,US-E
ORD-002315,2025-12-25T22:01:33Z,web,1169,cancelled,,US-C
ORD-002316,2025-06-28T19:43:58Z,web,13067,active,,US-C
ORD-002317,2025-01-22T07:07:38Z,partner,28757,refunded,,US-E
ORD-002318,2025-10-17T15:39:51Z,mobile,31904,cancelled,,CA
ORD-002319,2025-07-09T07:27:03Z,partner,18040,completed,,US-C
ORD-002320,2025-02-02T21:16:17Z,mobile,15419,completed,2025-02-05T23:16:17Z,US-W
ORD-002321,2025-05-23T16:09:01Z,web,45713,refunded,,US-C
ORD-002322,2025-01-18T16:56:36Z,partner,10423,cancelled,,CA
ORD-002323,2025-02-27T22:39:01Z,web,48204,refunded,,US-C
ORD-002324,2025-05-18T14:03:52Z,partner,66417,cancelled,,US-C
ORD-002325,2025-03-30T14:23:39Z,partner,60585,completed,,US-E
ORD-002326,2025-10-07T21:40:56Z,partner,35864,refunded,,US-E
ORD-002327,2025-04-13T17:30:50Z,mobile,72738,cancelled,,CA
ORD-002328,2025-07-16T17:09:58Z,mobile,43205,active,,US-C
ORD-002329,2025-02-28T23:44:11Z,web,13303,active,,CA
ORD-002330,2025-04-06T21:40:55Z,mobile,67115,completed,,US-C
ORD-002331,2025-06-06T22:36:20Z,mobile,26828,completed,,US-E
ORD-002332,2025-10-19T21:53:08Z,partner,80800,completed,,US-W
ORD-002333,2025-07-03T20:40:40Z,partner,57985,active,,US-E
ORD-002334,2025-04-03T18:28:23Z,mobile,88923,refunded,,US-E
ORD-002335,2025-10-26T14:29:09Z,web,21916,active,,US-C
ORD-002336,2025-02-11T15:23:54Z,web,69070,cancelled,,US-C
ORD-002337,2025-01-01T20:25:13Z,partner,53867,cancelled,,US-E
ORD-002338,2025-01-26T23:31:04Z,mobile,35180,completed,,US-W
ORD-002339,2025-05-14T14:34:18Z,web,87446,cancelled,,US-C
ORD-002340,2025-07-08T17:04:15Z,mobile,66941,refunded,,US-C
ORD-002341,2025-02-28T19:47:24Z,web,3673,refunded,,CA
ORD-002342,2025-10-07T19:17:06Z,partner,64968,refunded,,US-C
ORD-002343,2025-03-21T17:32:25Z,web,5048,completed,,US-W
ORD-002344,2025-02-05T22:06:46Z,web,69553,completed,,CA
ORD-002345,2025-02-22T21:42:51Z,mobile,1383,cancelled,,US-E
ORD-002346,2025-02-21T16:26:58Z,mobile,89127,cancelled,,US-E
ORD-002347,2025-10-06T16:32:20Z,web,21349,refunded,,CA
ORD-002348,2025-09-11T14:12:16Z,mobile,61022,completed,,CA
ORD-002349,2025-05-08T19:56:51Z,mobile,41543,cancelled,,US-E
ORD-002350,2025-04-15T16:41:41Z,partner,45647,refunded,,US-W
ORD-002351,2025-01-17T21:38:40Z,partner,36973,completed,,US-W
ORD-002352,2025-12-27T23:59:53Z,mobile,47091,active,,CA
ORD-002353,2025-05-08T14:10:02Z,mobile,11826,completed,,CA
ORD-002354,2025-10-30T22:42:46Z,partner,52735,active,,CA
ORD-002355,2025-10-23T07:23:09Z,partner,7225,cancelled,,CA
ORD-002356,2025-09-22T20:49:40Z,mobile,72851,refunded,,US-W
ORD-002357,2025-07-18T20:06:22Z,partner,27257,completed,,CA
ORD-002358,2025-11-02T19:05:35Z,web,49572,completed,,US-W
ORD-002359,2025-06-15T17:23:10Z,partner,19287,cancelled,,CA
ORD-002360,2025-01-10T23:28:35Z,mobile,20006,refunded,,CA
ORD-002361,2025-10-31T20:32:58Z,partner,38889,active,,US-C
ORD-002362,2025-09-02T20:07:00Z,partner,7691,completed,,US-C
ORD-002363,2025-02-20T22:40:23Z,partner,612,refunded,,US-C
ORD-002364,2025-02-27T15:20:58Z,partner,2456,cancelled,,US-C
ORD-002365,2025-05-20T17:50:18Z,web,85078,completed,,US-C
ORD-002366,2025-08-04T17:57:15Z,web,73527,completed,,US-C
ORD-002367,2025-09-12T19:30:18Z,mobile,80794,cancelled,,US-C
ORD-002368,2025-09-28T21:21:47Z,partner,2185,active,,US-C
ORD-002369,2025-06-12T19:23:28Z,partner,19332,cancelled,,US-C
ORD-002370,2025-11-08T16:17:53Z,partner,63609,cancelled,,US-E
ORD-002371,2025-10-13T18:41:27Z,web,88678,active,,US-C
ORD-002372,2025-07-29T16:40:35Z,mobile,76207,refunded,,US-C
ORD-002373,2025-07-23T19:51:07Z,legacy_pos,50365,active,,US-W
ORD-002374,2025-07-25T15:33:08Z,partner,13921,refunded,,CA
ORD-002375,2025-05-08T15:57:48Z,web,11627,cancelled,,US-E
ORD-002376,2025-12-20T23:47:22Z,partner,67893,refunded,,US-C
ORD-002377,2025-06-13T16:51:07Z,mobile,74228,completed,,US-W
ORD-002378,2025-05-05T21:17:32Z,partner,12628,completed,,US-W
ORD-002379,2025-11-30T19:24:51Z,partner,42075,cancelled,,US-E
ORD-002380,2025-10-26T17:10:52Z,web,41198,completed,,CA
ORD-002381,2025-07-20T17:47:17Z,mobile,58788,refunded,,CA
ORD-002382,2025-10-10T15:50:46Z,partner,32635,active,,US-W
ORD-002383,2025-11-29T20:47:57Z,mobile,81350,cancelled,,US-W
ORD-002384,2025-09-11T18:40:07Z,legacy_pos,16587,active,,US-C
ORD-002385,2025-03-16T19:15:42Z,partner,82146,active,,US-E
ORD-002386,2025-08-26T18:30:02Z,web,57707,active,,US-W
ORD-002387,2025-10-19T20:45:36Z,partner,80396,cancelled,,US-W
ORD-002388,2025-08-02T20:45:41Z,mobile,61091,completed,,US-W
ORD-002389,2025-02-08T19:49:17Z,web,15029,refunded,,US-C
ORD-002390,2025-02-04T15:14:03Z,partner,57519,refunded,,CA
ORD-002391,2025-03-18T21:15:33Z,mobile,54975,completed,,US-E
ORD-002392,2025-04-26T19:25:45Z,mobile,62251,cancelled,,US-E
ORD-002393,2025-03-14T15:28:25Z,mobile,2386,completed,,CA
ORD-002394,2025-06-30T17:02:33Z,mobile,46131,completed,,US-E
ORD-002395,2025-03-25T21:17:06Z,partner,50345,completed,,US-E
ORD-002396,2025-05-10T20:29:51Z,web,65803,refunded,,US-W
ORD-002397,2025-01-07T22:53:12Z,partner,25079,active,,CA
ORD-002398,2025-10-17T05:17:49Z,partner,43026,active,,US-E
ORD-002399,2025-03-12T16:05:43Z,partner,4161,refunded,,US-W
ORD-002400,2025-01-21T18:51:36Z,partner,9048,completed,,US-C
ORD-002401,2025-12-07T18:24:34Z,partner,28991,completed,,US-W
ORD-002402,2025-09-07T17:59:43Z,web,49584,completed,,US-W
ORD-002403,2025-08-16T18:52:34Z,partner,69922,completed,,US-C
ORD-002404,2025-08-30T16:18:12Z,partner,47822,cancelled,,CA
ORD-002405,2025-12-16T19:55:20Z,mobile,14434,refunded,,US-C
ORD-002406,2025-01-28T22:19:54Z,web,24455,refunded,,US-C
ORD-002407,2025-07-11T21:44:37Z,partner,44563,active,,CA
ORD-002408,2025-04-15T17:22:05Z,web,20323,refunded,,US-W
ORD-002409,2025-02-18T15:10:28Z,mobile,36876,cancelled,,CA
ORD-002410,2025-04-16T20:16:02Z,web,783,refunded,,CA
ORD-002411,2025-04-05T15:41:39Z,web,19261,completed,,US-W
ORD-002412,2025-08-09T17:05:37Z,mobile,65344,completed,,US-E
ORD-002413,2025-12-08T17:45:40Z,web,18512,cancelled,,US-W
ORD-002414,2025-06-04T16:05:20Z,legacy_pos,46200,completed,,US-W
ORD-002415,2025-06-07T22:36:33Z,partner,65755,completed,,US-W
ORD-002416,2025-01-03T22:48:54Z,web,81670,cancelled,,US-C
ORD-002417,2025-01-09T19:05:47Z,partner,56208,active,,US-W
ORD-002418,2025-03-06T19:11:06Z,partner,38622,completed,,US-C
ORD-002419,2025-04-23T19:52:36Z,mobile,30205,cancelled,,US-W
ORD-002420,2025-09-17T17:12:07Z,mobile,66676,refunded,,CA
ORD-002421,2025-02-19T15:40:53Z,partner,22552,refunded,,US-E
ORD-002422,2025-04-04T20:15:42Z,web,6839,refunded,,US-C
ORD-002423,2025-10-15T22:56:35Z,partner,2574,cancelled,,US-W
ORD-002424,2025-01-22T21:18:13Z,mobile,14925,cancelled,,US-C
ORD-002425,2025-09-18T14:37:21Z,mobile,2758,completed,,CA
ORD-002426,2025-03-08T18:57:49Z,mobile,50775,refunded,,CA
ORD-002427,2025-12-14T23:49:14Z,web,81156,cancelled,,US-W
ORD-002428,2025-05-14T14:17:20Z,web,15107,refunded,2025-05-21T04:17:20Z,US-E
ORD-002429,2025-08-14T20:45:56Z,web,75779,active,,US-W
ORD-002430,2025-03-03T16:57:26Z,partner,35926,refunded,,CA
ORD-002431,2025-09-16T15:41:12Z,web,46385,active,,CA
ORD-002432,2025-04-18T14:42:03Z,mobile,11892,active,,US-E
ORD-002433,2025-03-19T15:47:14Z,partner,67922,completed,,CA
ORD-002434,2025-05-07T19:05:22Z,partner,35062,refunded,2025-05-10T07:05:22Z,US-E
ORD-002435,2025-09-09T19:36:10Z,partner,38303,cancelled,,US-E
ORD-002436,2025-08-25T19:44:42Z,mobile,75658,completed,,US-E
ORD-002437,2025-12-03T20:49:25Z,mobile,45423,cancelled,,US-E
ORD-002438,2025-03-12T22:23:39Z,partner,48168,completed,,US-C
ORD-002439,2025-10-12T21:25:07Z,partner,24924,cancelled,,US-C
ORD-002440,2025-05-22T18:11:14Z,partner,3137,completed,,US-E
ORD-002441,2025-04-01T18:21:16Z,partner,2343,refunded,,CA
ORD-002442,2025-11-30T18:05:10Z,partner,34346,cancelled,,US-W
ORD-002443,2025-05-21T15:15:02Z,partner,56569,active,,US-W
ORD-002444,2025-10-18T18:02:17Z,partner,16438,cancelled,,US-E
ORD-002445,2025-10-14T21:28:12Z,mobile,25478,cancelled,,CA
ORD-002446,2025-06-25T15:41:53Z,web,9982,active,,US-W
ORD-002447,2025-05-21T22:21:51Z,partner,77432,completed,,US-C
ORD-002448,2025-02-16T23:02:01Z,partner,87163,refunded,,US-W
ORD-002449,2025-09-26T20:49:07Z,mobile,63632,active,,US-E
ORD-002450,2025-09-19T15:15:30Z,web,64058,active,,US-E
ORD-002451,2025-07-02T19:35:45Z,web,23485,cancelled,,CA
ORD-002452,2025-01-04T21:31:36Z,partner,82155,cancelled,,US-C
ORD-002453,2025-08-16T06:52:20Z,partner,46328,cancelled,,US-W
ORD-002454,2025-09-27T14:00:36Z,partner,60570,active,,US-W
ORD-002455,2025-10-02T16:55:58Z,web,69271,active,,US-C
ORD-002456,2025-03-28T16:08:04Z,partner,48669,cancelled,,US-W
ORD-002457,2025-08-21T20:18:06Z,web,51989,cancelled,,CA
ORD-002458,2025-11-19T21:23:16Z,web,86210,cancelled,,CA
ORD-002459,2025-11-23T17:29:21Z,web,5725,completed,,CA
ORD-002460,2025-11-24T18:20:18Z,mobile,24999,refunded,,US-C
ORD-002461,2025-04-18T20:03:27Z,mobile,20149,completed,,US-C
ORD-002462,2025-06-06T20:01:57Z,partner,79094,cancelled,,US-W
ORD-002463,2025-02-01T22:19:50Z,mobile,62119,active,,US-W
ORD-002464,2025-08-03T15:41:58Z,mobile,48188,cancelled,,US-C
ORD-002465,2025-05-02T15:47:17Z,mobile,89481,refunded,,US-C
ORD-002466,2025-10-19T19:01:13Z,legacy_pos,45152,completed,,US-C
ORD-002467,2025-07-06T22:53:37Z,legacy_pos,68400,cancelled,,US-C
ORD-002468,2025-11-15T16:29:05Z,partner,55483,completed,,US-W
ORD-002469,2025-08-19T18:26:13Z,web,37144,completed,,CA
ORD-002470,2025-05-05T18:10:01Z,partner,85528,active,,US-E
ORD-002471,2025-01-02T19:19:09Z,web,33605,active,,US-E
ORD-002472,2025-07-06T19:51:51Z,web,69487,refunded,,US-C
ORD-002473,2025-09-08T07:34:52Z,web,67820,refunded,,CA
ORD-002474,2025-06-23T17:46:43Z,partner,17595,cancelled,,CA
ORD-002475,2025-04-02T22:30:33Z,mobile,19065,active,,CA
ORD-002476,2025-03-02T17:18:13Z,web,78473,refunded,,US-E
ORD-002477,2025-10-11T15:19:13Z,mobile,65889,active,,US-C
ORD-002478,2025-10-29T16:48:51Z,partner,2939,refunded,,US-C
ORD-002479,2025-12-09T17:17:47Z,partner,36376,active,,US-C
ORD-002480,2025-07-28T20:58:58Z,partner,12921,refunded,,US-C
ORD-002481,2025-01-06T18:39:35Z,web,23644,cancelled,,US-C
ORD-002482,2025-07-02T14:35:29Z,partner,83369,cancelled,,CA
ORD-002483,2025-04-18T15:25:27Z,web,8674,active,,US-E
ORD-002484,2025-09-30T16:05:14Z,mobile,88603,active,,US-W
ORD-002485,2025-04-09T18:14:17Z,partner,63978,active,,US-C
ORD-002486,2025-12-02T17:39:53Z,web,12341,cancelled,2025-12-06T06:39:53Z,CA
ORD-002487,2025-07-15T19:02:26Z,mobile,15604,active,,CA
ORD-002488,2025-11-29T19:03:07Z,mobile,60275,cancelled,,US-E
ORD-002489,2025-03-12T14:46:06Z,web,51887,refunded,,US-E
ORD-002490,2025-02-25T21:37:16Z,web,87923,refunded,,US-C
ORD-002491,2025-04-13T17:33:27Z,partner,2377,refunded,,US-E
ORD-002492,2025-06-13T22:39:59Z,web,41075,cancelled,,US-C
ORD-002493,2025-09-24T21:39:27Z,web,30902,active,,US-W
ORD-002494,2025-05-25T21:14:36Z,partner,74754,completed,,CA
ORD-002495,2025-10-26T16:49:40Z,web,47173,completed,,US-C
ORD-002496,2025-10-20T18:52:25Z,web,7105,active,,CA
ORD-002497,2025-12-14T17:51:04Z,legacy_pos,75000,refunded,,US-W
ORD-002498,2025-01-30T21:51:02Z,partner,58856,cancelled,,US-C
ORD-002499,2025-04-09T19:29:10Z,mobile,62124,refunded,,US-E
ORD-002500,2025-05-21T17:51:53Z,partner,29150,refunded,,US-W
ORD-002501,2025-09-07T17:08:31Z,web,14792,active,,CA
ORD-002502,2025-10-29T15:31:08Z,web,37793,refunded,,CA
ORD-002503,2025-06-25T22:33:07Z,web,78873,refunded,,US-W
ORD-002504,2025-10-21T18:27:06Z,web,51758,cancelled,,US-E
ORD-002505,2025-04-05T16:52:55Z,partner,48207,refunded,,US-C
ORD-002506,2025-02-14T16:17:29Z,mobile,46867,cancelled,,US-W
ORD-002507,2025-02-08T18:01:54Z,mobile,19516,refunded,,US-W
ORD-002508,2025-06-13T22:12:01Z,web,16622,refunded,,US-E
ORD-002509,2025-07-04T14:06:29Z,mobile,24281,cancelled,,US-C
ORD-002510,2025-06-05T19:53:01Z,mobile,53423,refunded,,US-E
ORD-002511,2025-09-26T14:13:41Z,mobile,48592,refunded,,US-C
ORD-002512,2025-11-18T22:30:20Z,mobile,50613,cancelled,,US-E
ORD-002513,2025-08-15T16:49:50Z,mobile,39650,cancelled,,CA
ORD-002514,2025-02-28T18:44:23Z,web,84379,completed,,US-C
ORD-002515,2025-12-28T23:36:08Z,partner,68026,refunded,,CA
ORD-002516,2025-01-11T19:42:26Z,web,16899,cancelled,,US-C
ORD-002517,2025-10-16T22:51:06Z,web,12463,refunded,,US-W
ORD-002518,2025-06-02T20:35:59Z,web,85983,active,,US-W
ORD-002519,2025-12-01T16:51:20Z,mobile,59243,cancelled,2025-12-06T10:51:20Z,US-C
ORD-002520,2025-01-10T20:41:59Z,partner,61246,cancelled,,CA
ORD-002521,2025-04-01T18:08:15Z,mobile,33108,completed,,US-C
ORD-002522,2025-11-30T20:28:20Z,web,70235,completed,,US-C
ORD-002523,2025-12-14T23:54:22Z,web,24294,active,,US-W
ORD-002524,2025-07-16T20:01:18Z,mobile,11361,cancelled,,US-W
ORD-002525,2025-04-04T18:54:21Z,mobile,60068,completed,,US-E
ORD-002526,2025-07-18T21:36:15Z,mobile,58086,refunded,,US-C
ORD-002527,2025-06-22T14:41:00Z,partner,65665,completed,,US-C
ORD-002528,2025-05-03T18:53:46Z,mobile,74490,active,,US-W
ORD-002529,2025-01-27T21:00:37Z,mobile,21871,active,,US-E
ORD-002530,2025-05-24T17:46:59Z,web,53168,refunded,,US-W
