entry_id,order_id,business_date,amount_usd,currency,batch_id
LE-0001693,ORD-006624,2025-06-04,620.54,USD,B044
LE-0001694,ORD-002296,2025-09-11,580.46,USD,B045
LE-0001695,ORD-005046,2025-06-13,31.58,USD,B046
LE-0001696,ORD-006575,2025-11-01,52.09,USD,B047
LE-0001697,ORD-006706,2025-03-02,100.18,USD,B048
LE-0001698,ORD-011096,2025-05-26,756.44,USD,B049
LE-0001699,ORD-005295,2025-11-28,155.00,USD,B050
LE-0001700,ORD-001958,2025-04-18,474.20,USD,B051
LE-0001701,ORD-003922,2025-03-06,423.70,USD,B052
LE-0001702,ORD-009976,2025-07-13,863.45,USD,B053
LE-0001703,ORD-009531,2025-01-21,879.17,USD,B054
LE-0001704,ORD-009111,2025-04-15,367.48,USD,B055
LE-0001705,ORD-011725,2025-07-17,892.69,USD,B056
LE-0001706,ORD-001940,2025-04-23,342.63,USD,B057
LE-0001707,ORD-008242,2025-11-28,649.00,USD,B058
LE-0001708,ORD-005236,2025-09-11,478.43,USD,B059
LE-0001709,ORD-007411,2025-11-22,467.19,USD,B060
LE-0001710,ORD-001823,2025-06-17,380.06,USD,B061
LE-0001711,ORD-009211,2025-11-01,304.25,USD,B062
LE-0001712,ORD-009747,2025-03-24,489.80,USD,B063
LE-0001713,ORD-011694,2025-07-27,722.50,USD,B064
LE-0001714,ORD-008997,2025-07-18,549.37,USD,B065
LE-0001715,ORD-005738,2025-12-15,637.59,USD,B066
LE-0001716,ORD-001050,2025-04-07,715.61,USD,B067
LE-0001717,ORD-008370,2025-10-26,528.77,USD,B068
LE-0001718,ORD-009539,2025-09-12,787.28,USD,B069
LE-0001719,ORD-001321,2025-08-11,78.90,USD,B070
LE-0001720,ORD-002884,2025-10-20,12.21,USD,B071
LE-0001721,ORD-003732,2025-06-17,350.90,USD,B072
LE-0001722,ORD-009592,2025-07-17,221.78,USD,B073
LE-0001723,ORD-004895,2025-05-09,627.85,USD,B074
LE-0001724,ORD-005910,2025-02-16,465.85,USD,B075
LE-0001725,ORD-001937,2025-10-07,820.90,USD,B076
LE-0001726,ORD-004855,2025-03-04,646.46,USD,B077
LE-0001727,ORD-003785,2025-01-26,62.47,USD,B078
LE-0001728,ORD-000174,2025-04-10,761.47,USD,B079
LE-0001729,ORD-007517,2025-11-16,607.50,USD,B080
LE-0001730,ORD-008197,2025-06-16,721.55,USD,B081
LE-0001731,ORD-006661,2025-11-20,710.60,USD,B082
LE-0001732,ORD-008512,2025-03-06,144.60,USD,B083
LE-0001733,ORD-002041,2025-05-21,483.63,USD,B084
LE-0001734,ORD-007957,2025-06-05,138.45,USD,B085
LE-0001735,ORD-004561,2025-11-16,722.34,USD,B086
LE-0001736,ORD-009206,2025-05-03,248.19,USD,B087
LE-0001737,ORD-006815,2025-01-07,89.95,USD,B088
LE-0001738,ORD-007496,2025-10-03,592.56,USD,B089
LE-0001739,ORD-002491,2025-04-13,23.77,USD,B090
LE-0001740,ORD-003058,2025-04-02,895.23,USD,B091
LE-0001741,ORD-010507,2025-07-16,211.71,USD,B092
LE-0001742,ORD-002371,2025-10-13,886.78,USD,B093
LE-0001743,ORD-002171,2025-06-20,466.31,USD,B094
LE-0001744,ORD-001637,2025-12-08,114.41,USD,B095
LE-0001745,ORD-004291,2025-09-23,425.85,USD,B096
LE-0001746,ORD-007855,2025-07-11,412.59,USD,B000
LE-0001747,ORD-005824,2025-03-18,528.04,USD,B001
LE-0001748,ORD-001859,2025-07-25,153.63,USD,B002
LE-0001749,ORD-006866,2025-09-28,621.72,USD,B003
LE-0001750,ORD-005527,2025-12-12,658.61,USD,B004
LE-0001751,ORD-007463,2025-09-28,172.03,USD,B005
LE-0001752,ORD-005523,2025-08-21,640.37,USD,B006
LE-0001753,ORD-006233,2025-07-28,497.99,USD,B007
LE-0001754,ORD-002590,2025-10-18,301.49,USD,B008
LE-0001755,ORD-001460,2025-02-15,352.47,USD,B009
LE-0001756,ORD-003793,2025-10-03,624.66,USD,B010
LE-0001757,ORD-009961,2025-05-11,586.27,USD,B011
LE-0001758,ORD-011185,2025-11-15,872.02,USD,B012
LE-0001759,ORD-003527,2025-06-01,97.82,USD,B013
LE-0001760,ORD-001492,2025-02-25,627.46,USD,B014
LE-0001761,ORD-009777,2025-09-21,274.45,USD,B015
LE-0001762,ORD-005867,2025-09-23,97.63,USD,B016
LE-0001763,ORD-000003,2025-01-13,441.56,USD,B017
LE-0001764,ORD-007659,2025-05-15,41.15,USD,B018
LE-0001765,ORD-008553,2025-10-18,112.79,USD,B019
LE-0001766,ORD-011182,2025-07-27,548.98,USD,B020
LE-0001767,ORD-007807,2025-09-14,364.37,USD,B021
LE-0001768,ORD-007019,2025-07-26,404.37,USD,B022
LE-0001769,ORD-000851,2025-11-30,785.67,USD,B023
LE-0001770,ORD-007555,2025-01-23,155.87,USD,B024
LE-0001771,ORD-003602,2025-10-30,308.56,USD,B025
LE-0001772,ORD-011509,2025-05-04,160.95,USD,B026
LE-0001773,ORD-004216,2025-08-17,173.53,USD,B027
LE-0001774,ORD-010983,2025-11-08,694.66,USD,B028
LE-0001775,ORD-011414,2025-01-29,160.75,USD,B029
LE-0001776,ORD-007493,2025-11-15,96.35,USD,B030
LE-0001777,ORD-007327,2025-11-01,408.96,USD,B031
LE-0001778,ORD-007060,2025-03-15,374.05,USD,B032
LE-0001779,ORD-005010,2025-10-12,301.61,USD,B033
LE-0001780,ORD-000069,2025-07-03,511.23,USD,B034
LE-0001781,ORD-002295,2025-10-23,648.11,USD,B035
LE-0001782,ORD-003241,2025-10-06,470.48,USD,B036
LE-0001783,ORD-005156,2025-10-10,216.58,USD,B037
LE-0001784,ORD-009518,2025-06-07,32.02,USD,B038
LE-0001785,ORD-000279,2025-09-05,63.94,USD,B039
LE-0001786,ORD-004508,2025-02-13,490.61,USD,B040
LE-0001787,ORD-000904,2025-05-16,102.50,USD,B041
LE-0001788,ORD-003833,2025-02-17,681.51,USD,B042
LE-0001789,ORD-006468,2025-08-08,50.52,USD,B043
LE-0001790,ORD-004391,2025-02-05,788.06,USD,B044
LE-0001791,ORD-001943,2025-06-26,817.08,USD,B045
LE-0001792,ORD-010925,2025-05-18,487.00,USD,B046
LE-0001793,ORD-001057,2025-07-20,768.47,USD,B047
LE-0001794,ORD-005326,2025-12-03,286.25,USD,B048
LE-0001795,ORD-000776,2025-03-27,453.73,USD,B049
LE-0001796,ORD-010613,2025-07-29,435.09,USD,B050
LE-0001797,ORD-011794,2025-09-16,71.59,USD,B051
LE-0001798,ORD-010337,2025-09-28,25.88,USD,B052
LE-0001799,ORD-008563,2025-02-03,253.14,USD,B053
LE-0001800,ORD-011370,2025-03-06,799.53,USD,B054
LE-0001801,ORD-010647,2025-10-26,887.26,USD,B055
LE-0001802,ORD-006748,2025-05-27,470.12,USD,B056
LE-0001803,ORD-001645,2025-05-20,245.33,USD,B057
LE-0001804,ORD-000143,2025-03-18,517.31,USD,B058
LE-0001805,ORD-010600,2025-11-08,290.80,USD,B059
LE-0001806,ORD-009466,2025-01-17,557.43,USD,B060
LE-0001807,ORD-008763,2025-11-13,554.00,USD,B061
LE-0001808,ORD-004632,2025-07-28,842.90,USD,B062
LE-0001809,ORD-000552,2025-02-05,595.27,USD,B063
LE-0001810,ORD-008064,2025-11-11,540.52,USD,B064
LE-0001811,ORD-008014,2025-10-04,135.21,USD,B065
LE-0001812,ORD-005091,2025-11-09,680.99,USD,B066
LE-0001813,ORD-002531,2025-02-12,752.11,USD,B067
LE-0001814,ORD-003550,2025-11-11,124.91,USD,B068
LE-0001815,ORD-009546,2025-09-27,588.24,USD,B069
LE-0001816,ORD-009292,2025-06-03,751.56,USD,B070
LE-0001817,ORD-002746,2025-08-19,285.55,USD,B071
LE-0001818,ORD-002708,2025-10-26,693.54,USD,B072
LE-0001819,ORD-002235,2025-08-15,169.86,USD,B073
LE-0001820,ORD-009452,2025-08-09,484.84,USD,B074
LE-0001821,ORD-003568,2025-10-08,326.27,USD,B075
LE-0001822,ORD-010468,2025-01-10,348.68,USD,B076
LE-0001823,ORD-003517,2025-11-09,280.56,USD,B077
LE-0001824,ORD-007460,2025-09-05,438.48,USD,B078
LE-0001825,ORD-006787,2025-09-08,810.85,USD,B079
LE-0001826,ORD-011361,2025-09-19,155.16,USD,B080
LE-0001827,ORD-011391,2025-05-27,667.41,USD,B081
LE-0001828,ORD-001668,2025-07-26,518.20,USD,B082
LE-0001829,ORD-007843,2025-11-19,363.56,USD,B083
LE-0001830,ORD-007761,2025-01-05,255.37,USD,B084
LE-0001831,ORD-008518,2025-08-11,714.16,USD,B085
LE-0001832,ORD-002406,2025-01-28,244.55,USD,B086
LE-0001833,ORD-009448,2025-02-20,631.45,USD,B087
LE-0001834,ORD-010996,2025-03-01,855.87,USD,B088
LE-0001835,ORD-005410,2025-02-28,381.08,USD,B089
LE-0001836,ORD-005213,2025-01-28,387.21,USD,B090
LE-0001837,ORD-000298,2025-11-15,378.29,USD,B091
LE-0001838,ORD-009314,2025-07-22,15.03,USD,B092
LE-0001839,ORD-007903,2025-02-16,186.59,USD,B093
LE-0001840,ORD-007895,2025-04-05,596.23,USD,B094
LE-0001841,ORD-010720,2025-04-28,607.25,USD,B095
LE-0001842,ORD-001157,2025-05-31,471.93,USD,B096
LE-0001843,ORD-004827,2025-04-09,81.00,USD,B000
LE-0001844,ORD-003011,2025-04-11,887.77,USD,B001
LE-0001845,ORD-007771,2025-10-06,105.60,USD,B002
LE-0001846,ORD-004872,2025-04-25,359.52,USD,B003
LE-0001847,ORD-003679,2025-08-30,340.76,USD,B004
LE-0001848,ORD-010809,2025-05-22,782.88,USD,B005
LE-0001849,ORD-011424,2025-04-07,152.77,USD,B006
LE-0001850,ORD-000689,2025-04-29,641.90,USD,B007
LE-0001851,ORD-003060,2025-12-08,439.20,USD,B008
LE-0001852,ORD-009072,2025-02-28,679.17,USD,B009
LE-0001853,ORD-001800,2025-04-27,866.31,USD,B010
LE-0001854,ORD-008150,2025-06-24,202.45,USD,B011
LE-0001855,ORD-008151,2025-04-11,238.51,USD,B012
LE-0001856,ORD-007467,2025-11-13,283.66,USD,B013
LE-0001857,ORD-001419,2025-11-23,568.16,USD,B014
LE-0001858,ORD-011179,2025-06-16,419.38,USD,B015
LE-0001859,ORD-006407,2025-01-29,194.64,USD,B016
LE-0001860,ORD-004988,2025-07-31,561.01,USD,B017
LE-0001861,ORD-009167,2025-02-13,696.31,USD,B018
LE-0001862,ORD-002312,2025-10-09,475.27,USD,B019
LE-0001863,ORD-002353,2025-05-08,118.26,USD,B020
LE-0001864,ORD-000011,2025-09-28,579.22,USD,B021
LE-0001865,ORD-003075,2025-10-06,125.62,USD,B022
LE-0001866,ORD-000538,2025-07-12,17.00,USD,B023
LE-0001867,ORD-008632,2025-09-02,377.38,USD,B024
LE-0001868,ORD-006767,2025-08-24,578.91,USD,B025
LE-0001869,ORD-009507,2025-08-25,227.82,USD,B026
LE-0001870,ORD-006186,2025-07-30,13.48,USD,B027
LE-0001871,ORD-008000,2025-02-02,166.89,USD,B028
LE-0001872,ORD-004165,2025-09-27,773.32,USD,B029
LE-0001873,ORD-003779,2025-07-15,758.92,USD,B030
LE-0001874,ORD-003663,2025-10-30,817.85,USD,B031
LE-0001875,ORD-011253,2025-04-15,873.45,USD,B032
LE-0001876,ORD-009743,2025-04-28,431.39,USD,B033
LE-0001877,ORD-001212,2025-05-14,203.60,USD,B034
LE-0001878,ORD-007800,2025-02-11,726.28,USD,B035
LE-0001879,ORD-006707,2025-12-02,268.48,USD,B036
LE-0001880,ORD-003696,2025-10-01,816.07,USD,B037
LE-0001881,ORD-008849,2025-02-25,735.59,USD,B038
LE-0001882,ORD-005258,2025-10-17,95.37,USD,B039
LE-0001883,ORD-006955,2025-08-17,320.86,USD,B040
LE-0001884,ORD-005734,2025-07-13,852.61,USD,B041
LE-0001885,ORD-001225,2025-04-24,112.92,USD,B042
LE-0001886,ORD-011481,2025-03-11,605.38,USD,B043
LE-0001887,ORD-003350,2025-07-06,870.22,USD,B044
LE-0001888,ORD-006424,2025-02-17,511.30,USD,B045
LE-0001889,ORD-001933,2025-12-17,523.11,USD,B046
LE-0001890,ORD-008549,2025-11-16,130.90,USD,B047
LE-0001891,ORD-008937,2025-12-07,357.19,USD,B048
LE-0001892,ORD-001818,2025-05-20,882.67,USD,B049
LE-0001893,ORD-003118,2025-02-13,715.81,USD,B050
LE-0001894,ORD-002280,2025-09-27,808.94,USD,B051
LE-0001895,ORD-004896,2025-06-10,592.83,USD,B052
LE-0001896,ORD-002805,2025-02-03,773.03,USD,B053
LE-0001897,ORD-000974,2025-01-09,772.54,USD,B054
LE-0001898,ORD-009229,2025-12-24,504.00,USD,B055
LE-0001899,ORD-010526,2025-01-11,222.72,USD,B056
LE-0001900,ORD-009276,2025-11-04,220.81,USD,B057
LE-0001901,ORD-001274,2025-06-04,490.20,USD,B058
LE-0001902,ORD-011012,2025-09-29,614.00,USD,B059
LE-0001903,ORD-008195,2025-04-26,531.68,USD,B060
LE-0001904,ORD-008323,2025-07-24,460.37,USD,B061
LE-0001905,ORD-008476,2025-02-04,425.66,USD,B062
LE-0001906,ORD-008004,2025-10-17,767.31,USD,B063
LE-0001907,ORD-001724,2025-07-14,7.63,USD,B064
LE-0001908,ORD-008319,2025-12-16,768.20,USD,B065
LE-0001909,ORD-004857,2025-05-22,14.81,USD,B066
LE-0001910,ORD-004565,2025-07-02,66.37,USD,B067
LE-0001911,ORD-010675,2025-06-09,418.83,USD,B068
LE-0001912,ORD-007877,2025-02-19,721.68,USD,B069
LE-0001913,ORD-000082,2025-04-24,694.61,USD,B070
LE-0001914,ORD-004540,2025-02-19,6.81,USD,B071
LE-0001915,ORD-011604,2025-07-12,369.61,USD,B072
LE-0001916,ORD-008101,2025-04-29,619.67,USD,B073
LE-0001917,ORD-006883,2025-09-13,622.07,USD,B074
LE-0001918,ORD-010796,2025-11-24,209.66,USD,B075
LE-0001919,ORD-000684,2025-10-14,544.19,USD,B076
LE-0001920,ORD-004427,2025-12-11,876.05,USD,B077
LE-0001921,ORD-007794,2025-10-08,377.77,USD,B078
LE-0001922,ORD-006452,2025-11-26,844.52,USD,B079
LE-0001923,ORD-006515,2025-10-30,255.30,USD,B080
LE-0001924,ORD-004087,2025-05-30,291.68,USD,B081
LE-0001925,ORD-006389,2025-03-20,865.45,USD,B082
LE-0001926,ORD-009277,2025-01-02,521.88,USD,B083
LE-0001927,ORD-000225,2025-11-06,808.74,USD,B084
LE-0001928,ORD-005761,2025-09-19,29.28,USD,B085
LE-0001929,ORD-000094,2025-10-02,572.27,USD,B086
LE-0001930,ORD-007303,2025-08-06,897.00,USD,B087
LE-0001931,ORD-002035,2025-02-28,825.17,USD,B088
LE-0001932,ORD-010942,2025-08-29,351.55,USD,B089
LE-0001933,ORD-006175,2025-12-19,229.57,USD,B090
LE-0001934,ORD-009923,2025-06-17,668.58,USD,B091
LE-0001935,ORD-008833,2025-05-24,853.04,USD,B092
LE-0001936,ORD-001949,2025-03-25,861.27,USD,B093
LE-0001937,ORD-007747,2025-01-08,209.45,USD,B094
LE-0001938,ORD-010901,2025-01-07,371.11,USD,B095
LE-0001939,ORD-006865,2025-11-25,673.87,USD,B096
LE-0001940,ORD-008790,2025-03-12,490.44,USD,B000
LE-0001941,ORD-009552,2025-06-06,762.85,USD,B001
LE-0001942,ORD-001209,2025-01-04,827.86,USD,B002
LE-0001943,ORD-006077,2025-06-07,101.49,USD,B003
LE-0001944,ORD-004967,2025-10-28,168.90,USD,B004
LE-0001945,ORD-011566,2025-09-25,212.54,USD,B005
LE-0001946,ORD-005335,2025-03-13,140.80,USD,B006
LE-0001947,ORD-000790,2025-04-02,305.13,USD,B007
LE-0001948,ORD-005286,2025-07-18,566.60,USD,B008
LE-0001949,ORD-007914,2025-05-01,546.57,USD,B009
LE-0001950,ORD-004611,2025-07-28,222.27,USD,B010
LE-0001951,ORD-007959,2025-03-29,472.25,USD,B011
LE-0001952,ORD-005927,2025-03-30,21.50,USD,B012
LE-0001953,ORD-000769,2025-12-29,173.52,USD,B013
LE-0001954,ORD-009626,2025-04-25,400.50,USD,B014
LE-0001955,ORD-010392,2025-04-03,657.74,USD,B015
LE-0001956,ORD-004408,2025-06-10,582.86,USD,B016
LE-0001957,ORD-010836,2025-07-20,554.97,USD,B017
LE-0001958,ORD-000637,2025-06-20,226.17,USD,B018
LE-0001959,ORD-002766,2025-11-23,71.07,USD,B019
LE-0001960,ORD-007263,2025-02-07,261.87,USD,B020
LE-0001961,ORD-006604,2025-07-13,404.41,USD,B021
LE-0001962,ORD-010890,2025-11-29,590.86,USD,B022
LE-0001963,ORD-009690,2025-05-31,373.26,USD,B023
LE-0001964,ORD-000622,2025-01-22,713.44,USD,B024
LE-0001965,ORD-003389,2025-07-02,684.26,USD,B025
LE-0001966,ORD-009663,2025-12-15,566.11,USD,B026
LE-0001967,ORD-010867,2025-01-29,385.96,USD,B027
LE-0001968,ORD-001450,2025-03-25,491.36,USD,B028
LE-0001969,ORD-005186,2025-01-28,139.00,USD,B029
LE-0001970,ORD-008215,2025-08-06,731.97,USD,B030
LE-0001971,ORD-007527,2025-06-17,224.00,USD,B031
LE-0001972,ORD-007069,2025-06-28,62.01,USD,B032
LE-0001973,ORD-006197,2025-02-24,412.76,USD,B033
LE-0001974,ORD-008619,2025-09-07,448.05,USD,B034
LE-0001975,ORD-002085,2025-03-13,423.27,USD,B035
LE-0001976,ORD-009928,2025-07-27,685.26,USD,B036
LE-0001977,ORD-001347,2025-07-21,849.96,USD,B037
LE-0001978,ORD-001401,2025-10-21,199.98,USD,B038
LE-0001979,ORD-007538,2025-01-09,768.92,USD,B039
LE-0001980,ORD-002786,2025-12-24,131.46,USD,B040
LE-0001981,ORD-004674,2025-06-01,126.90,USD,B041
LE-0001982,ORD-007881,2025-11-26,822.12,USD,B042
LE-0001983,ORD-011521,2025-03-05,710.94,USD,B043
LE-0001984,ORD-000633,2025-12-26,578.94,USD,B044
LE-0001985,ORD-005120,2025-03-10,89.42,USD,B045
LE-0001986,ORD-006473,2025-09-15,382.14,USD,B046
LE-0001987,ORD-010612,2025-10-22,563.83,USD,B047
LE-0001988,ORD-002322,2025-01-18,104.23,USD,B048
LE-0001989,ORD-009404,2025-04-20,17.00,USD,B049
LE-0001990,ORD-008925,2025-08-02,213.49,USD,B050
LE-0001991,ORD-003099,2025-11-20,234.72,USD,B051
LE-0001992,ORD-005690,2025-06-03,628.84,USD,B052
LE-0001993,ORD-010994,2025-05-27,859.76,USD,B053
LE-0001994,ORD-001106,2025-07-09,252.41,USD,B054
LE-0001995,ORD-002512,2025-11-18,506.13,USD,B055
LE-0001996,ORD-005249,2025-03-22,177.88,USD,B056
LE-0001997,ORD-005105,2025-03-15,395.42,USD,B057
LE-0001998,ORD-000287,2025-03-20,668.62,USD,B058
LE-0001999,ORD-008493,2025-07-24,776.27,USD,B059
LE-0002000,ORD-006840,2025-05-21,604.31,USD,B060
LE-0002001,ORD-002135,2025-01-06,685.67,USD,B061
LE-0002002,ORD-010884,2025-08-11,410.71,USD,B062
LE-0002003,ORD-001644,2025-02-09,453.64,USD,B063
LE-0002004,ORD-006927,2025-12-17,427.03,USD,B064
LE-0002005,ORD-003979,2025-01-05,671.89,USD,B065
LE-0002006,ORD-011008,2025-10-12,860.47,USD,B066
LE-0002007,ORD-002291,2025-12-14,140.09,USD,B067
LE-0002008,ORD-004308,2025-01-10,403.74,USD,B068
LE-0002009,ORD-002249,2025-03-07,514.78,USD,B069
LE-0002010,ORD-008970,2025-12-11,838.07,USD,B070
LE-0002011,ORD-002400,2025-01-21,90.48,USD,B071
LE-0002012,ORD-000591,2025-12-27,240.66,USD,B072
LE-0002013,ORD-011708,2025-12-22,98.73,USD,B073
LE-0002014,ORD-007043,2025-06-05,363.23,USD,B074
LE-0002015,ORD-003337,2025-01-02,324.84,USD,B075
LE-0002016,ORD-004903,2025-02-11,232.30,USD,B076
LE-0002017,ORD-002630,2025-09-10,599.33,USD,B077
LE-0002018,ORD-000220,2025-08-06,272.33,USD,B078
LE-0002019,ORD-009194,2025-07-08,892.97,USD,B079
LE-0002020,ORD-007841,2025-07-10,867.42,USD,B080
LE-0002021,ORD-000398,2025-12-19,354.25,USD,B081
LE-0002022,ORD-006895,2025-04-02,592.31,USD,B082
LE-0002023,ORD-009596,2025-06-05,513.20,USD,B083
LE-0002024,ORD-009344,2025-05-29,878.65,USD,B084
LE-0002025,ORD-007301,2025-04-27,44.54,USD,B085
LE-0002026,ORD-011342,2025-10-09,737.71,USD,B086
LE-0002027,ORD-010159,2025-04-18,811.95,USD,B087
LE-0002028,ORD-009443,2025-01-18,375.00,USD,B088
LE-0002029,ORD-002333,2025-07-03,579.85,USD,B089
LE-0002030,ORD-008588,2025-11-26,305.65,USD,B090
LE-0002031,ORD-002674,2025-11-23,77.63,USD,B091
LE-0002032,ORD-004027,2025-03-05,358.49,USD,B092
LE-0002033,ORD-009097,2025-11-19,498.81,USD,B093
LE-0002034,ORD-006620,2025-08-06,190.31,USD,B094
LE-0002035,ORD-005686,2025-11-16,566.39,USD,B095
LE-0002036,ORD-004853,2025-04-04,291.21,USD,B096
LE-0002037,ORD-001254,2025-02-11,417.23,USD,B000
LE-0002038,ORD-008113,2025-01-01,48.76,USD,B001
LE-0002039,ORD-007404,2025-12-08,723.12,USD,B002
LE-0002040,ORD-002639,2025-10-28,64.00,USD,B003
LE-0002041,ORD-000977,2025-11-25,712.81,USD,B004
LE-0002042,ORD-002599,2025-12-06,66.63,USD,B005
LE-0002043,ORD-010048,2025-11-28,892.37,USD,B006
LE-0002044,ORD-003630,2025-02-15,502.96,USD,B007
LE-0002045,ORD-005387,2025-09-05,732.26,USD,B008
LE-0002046,ORD-002682,2025-07-24,511.58,USD,B009
LE-0002047,ORD-008521,2025-07-14,317.61,USD,B010
LE-0002048,ORD-011278,2025-09-04,897.69,USD,B011
LE-0002049,ORD-002795,2025-08-23,809.58,USD,B012
LE-0002050,ORD-011815,2025-07-17,91.34,USD,B013
LE-0002051,ORD-009217,2025-12-24,451.20,USD,B014
LE-0002052,ORD-002483,2025-04-18,86.74,USD,B015
LE-0002053,ORD-006319,2025-03-10,106.23,USD,B016
LE-0002054,ORD-003591,2025-11-14,499.98,USD,B017
LE-0002055,ORD-006791,2025-05-23,488.56,USD,B018
LE-0002056,ORD-009497,2025-09-30,607.07,USD,B019
LE-0002057,ORD-009457,2025-04-20,264.54,USD,B020
LE-0002058,ORD-003830,2025-03-07,10.91,USD,B021
LE-0002059,ORD-000445,2025-05-28,304.71,USD,B022
LE-0002060,ORD-007207,2025-08-11,627.07,USD,B023
LE-0002061,ORD-006251,2025-05-14,779.00,USD,B024
LE-0002062,ORD-006065,2025-11-14,437.06,USD,B025
LE-0002063,ORD-007337,2025-12-20,118.37,USD,B026
LE-0002064,ORD-002360,2025-01-10,200.06,USD,B027
LE-0002065,ORD-007909,2025-11-04,483.04,USD,B028
LE-0002066,ORD-005270,2025-11-24,361.48,USD,B029
LE-0002067,ORD-006752,2025-09-27,544.58,USD,B030
LE-0002068,ORD-003954,2025-10-31,570.28,USD,B031
LE-0002069,ORD-008407,2025-04-24,267.27,USD,B032
LE-0002070,ORD-009159,2025-03-13,25.91,USD,B033
LE-0002071,ORD-004323,2025-07-30,129.15,USD,B034
LE-0002072,ORD-000156,2025-08-23,869.70,USD,B035
LE-0002073,ORD-002090,2025-02-09,434.47,USD,B036
LE-0002074,ORD-010931,2025-10-17,614.29,USD,B037
LE-0002075,ORD-010440,2025-07-16,438.34,USD,B038
LE-0002076,ORD-002945,2025-04-26,759.45,USD,B039
LE-0002077,ORD-002878,2025-05-03,768.11,USD,B040
LE-0002078,ORD-004891,2025-06-18,821.88,USD,B041
LE-0002079,ORD-002791,2025-10-28,830.69,USD,B042
LE-0002080,ORD-006076,2025-07-14,352.60,USD,B043
LE-0002081,ORD-004646,2025-09-02,819.06,USD,B044
LE-0002082,ORD-001686,2025-11-26,698.25,USD,B045
LE-0002083,ORD-010698,2025-07-17,472.43,USD,B046
LE-0002084,ORD-011279,2025-04-12,807.27,USD,B047
LE-0002085,ORD-004876,2025-08-31,730.84,USD,B048
LE-0002086,ORD-011548,2025-08-16,592.84,USD,B049
LE-0002087,ORD-001079,2025-03-09,526.88,USD,B050
LE-0002088,ORD-003815,2025-05-16,59.53,USD,B051
LE-0002089,ORD-000946,2025-02-24,283.92,USD,B052
LE-0002090,ORD-005801,2025-02-23,551.38,USD,B053
LE-0002091,ORD-010380,2025-08-23,631.55,USD,B054
LE-0002092,ORD-004297,2025-10-24,431.63,USD,B055
LE-0002093,ORD-011747,2025-02-08,408.82,USD,B056
LE-0002094,ORD-002689,2025-05-31,274.91,USD,B057
LE-0002095,ORD-011150,2025-04-14,763.43,USD,B058
LE-0002096,ORD-011157,2025-01-21,358.00,USD,B059
LE-0002097,ORD-001514,2025-01-05,322.07,USD,B060
LE-0002098,ORD-005868,2025-05-24,48.86,USD,B061
LE-0002099,ORD-011713,2025-03-14,255.37,USD,B062
LE-0002100,ORD-006091,2025-07-24,868.85,USD,B063
LE-0002101,ORD-009579,2025-11-16,66.76,USD,B064
LE-0002102,ORD-009430,2025-04-07,404.46,USD,B065
LE-0002103,ORD-010229,2025-10-04,447.98,USD,B066
LE-0002104,ORD-011559,2025-05-27,460.56,USD,B067
LE-0002105,ORD-001791,2025-06-24,51.92,USD,B068
LE-0002106,ORD-008489,2025-12-30,222.89,USD,B069
LE-0002107,ORD-005592,2025-06-26,734.01,USD,B070
LE-0002108,ORD-008628,2025-11-29,158.03,USD,B071
LE-0002109,ORD-002655,2025-05-10,857.25,USD,B072
LE-0002110,ORD-009399,2025-05-22,272.54,USD,B073
LE-0002111,ORD-002092,2025-07-08,483.00,USD,B074
LE-0002112,ORD-007776,2025-11-10,452.22,USD,B075
LE-0002113,ORD-005703,2025-09-28,390.78,USD,B076
LE-0002114,ORD-001638,2025-07-14,361.33,USD,B077
LE-0002115,ORD-001585,2025-07-20,637.24,USD,B078
LE-0002116,ORD-010225,2025-12-22,276.59,USD,B079
LE-0002117,ORD-001649,2025-10-22,456.33,USD,B080
LE-0002118,ORD-002454,2025-09-27,605.70,USD,B081
LE-0002119,ORD-005731,2025-09-18,242.00,USD,B082
LE-0002120,ORD-005766,2025-12-22,131.18,USD,B083
LE-0002121,ORD-004832,2025-05-25,431.42,USD,B084
LE-0002122,ORD-003552,2025-02-18,182.56,USD,B085
LE-0002123,ORD-006844,2025-02-06,305.17,USD,B086
LE-0002124,ORD-008309,2025-10-15,342.01,USD,B087
LE-0002125,ORD-008269,2025-08-11,390.95,USD,B088
LE-0002126,ORD-006571,2025-06-22,457.58,USD,B089
LE-0002127,ORD-005496,2025-09-24,181.25,USD,B090
LE-0002128,ORD-004208,2025-10-16,707.32,USD,B091
LE-0002129,ORD-000917,2025-11-14,379.88,USD,B092
LE-0002130,ORD-000255,2025-02-11,658.83,USD,B093
LE-0002131,ORD-006271,2025-02-17,744.43,USD,B094
LE-0002132,ORD-006899,2025-08-31,557.82,USD,B095
LE-0002133,ORD-010395,2025-06-16,602.10,USD,B096
LE-0002134,ORD-008029,2025-01-11,772.29,USD,B000
LE-0002135,ORD-005890,2025-04-13,217.92,USD,B001
LE-0002136,ORD-002667,2025-11-10,113.69,USD,B002
LE-0002137,ORD-003525,2025-07-18,95.34,USD,B003
LE-0002138,ORD-005093,2025-01-06,54.49,USD,B004
LE-0002139,ORD-000249,2025-01-14,272.18,USD,B005
LE-0002140,ORD-006863,2025-01-23,512.07,USD,B006
LE-0002141,ORD-004821,2025-10-11,355.53,USD,B007
LE-0002142,ORD-005074,2025-01-27,230.06,USD,B008
